,dt,pm2_5,pm10,co,no2,o3,so2,nh3
324,2022-01-14 13:00:00,42.71,45.43,694.27,51.41,9.75,5.96,0.85
325,2022-01-14 14:00:00,44.44,47.52,714.3,51.41,8.49,5.96,0.85
326,2022-01-14 15:00:00,48.95,52.42,781.06,52.09,4.96,6.32,1.27
327,2022-01-14 16:00:00,52.53,56.3,827.79,54.15,2.26,7.99,2.15
328,2022-01-14 17:00:00,56.72,60.68,894.55,59.63,0.26,12.28,3.8
329,2022-01-14 18:00:00,61.85,66.01,988.01,67.86,0.0,17.88,5.26
330,2022-01-14 19:00:00,67.7,71.97,1068.12,77.46,0.0,24.08,6.52
331,2022-01-14 20:00:00,71.12,75.07,1121.52,83.63,0.0,27.89,7.54
332,2022-01-14 21:00:00,72.16,75.68,1134.87,83.63,0.0,27.66,8.23
333,2022-01-14 22:00:00,72.46,75.7,1108.17,81.57,0.0,25.75,8.87
334,2022-01-14 23:00:00,71.12,74.14,1068.12,77.46,0.0,21.22,10.77
335,2022-01-15 00:00:00,68.26,71.07,1001.36,71.29,0.0,14.9,13.81
336,2022-01-15 01:00:00,64.65,67.51,934.6,64.43,0.0,9.42,16.72
337,2022-01-15 02:00:00,57.99,62.05,834.47,58.26,0.0,5.66,15.83
338,2022-01-15 03:00:00,49.45,56.09,720.98,53.47,0.0,2.74,6.84
339,2022-01-15 04:00:00,42.68,51.18,634.19,50.04,0.0,2.18,3.8
340,2022-01-15 05:00:00,41.76,49.12,600.81,55.52,0.0,5.25,1.44
341,2022-01-15 06:00:00,42.79,49.57,634.19,57.58,0.0,4.53,1.49
342,2022-01-15 07:00:00,43.01,49.44,647.54,58.95,0.0,4.11,2.18
343,2022-01-15 08:00:00,41.53,46.64,634.19,59.63,0.0,5.01,7.54
344,2022-01-15 09:00:00,39.31,42.98,587.46,57.58,0.01,5.07,13.17
345,2022-01-15 10:00:00,37.0,39.78,527.38,50.72,1.48,4.95,15.71
346,2022-01-15 11:00:00,35.31,37.71,473.98,38.39,7.06,4.11,11.4
347,2022-01-15 12:00:00,34.16,36.42,440.6,29.82,10.91,2.8,4.18
348,2022-01-15 13:00:00,33.96,36.23,427.25,25.36,12.7,2.44,2.31
349,2022-01-15 14:00:00,30.94,33.33,400.54,26.73,18.06,3.4,1.61
350,2022-01-15 15:00:00,29.48,31.87,393.87,29.82,16.81,3.31,1.27
351,2022-01-15 16:00:00,29.29,31.69,383.85,32.9,11.44,2.74,1.47
352,2022-01-15 17:00:00,29.86,32.29,383.85,38.73,2.62,2.21,1.85
353,2022-01-15 18:00:00,30.82,33.32,397.21,39.41,0.02,1.94,1.87
354,2022-01-15 19:00:00,31.04,33.69,420.57,39.76,0.0,1.97,1.68
355,2022-01-15 20:00:00,30.53,33.3,447.27,41.47,0.0,2.03,1.35
356,2022-01-15 21:00:00,30.35,33.08,487.33,43.87,0.0,2.09,0.97
357,2022-01-15 22:00:00,31.05,33.64,554.08,47.98,0.0,2.41,0.78
358,2022-01-15 23:00:00,30.3,32.64,473.98,43.87,0.03,2.59,1.01
359,2022-01-16 00:00:00,33.21,35.52,460.62,41.13,0.09,2.15,0.86
360,2022-01-16 01:00:00,37.49,39.42,473.98,40.78,0.33,1.94,0.89
361,2022-01-16 02:00:00,41.61,43.22,487.33,40.1,1.36,1.97,1.08
362,2022-01-16 03:00:00,43.31,44.65,494.0,37.36,5.9,1.97,0.97
363,2022-01-16 04:00:00,41.35,42.67,473.98,30.85,14.31,2.0,0.58
364,2022-01-16 05:00:00,35.31,36.65,440.6,22.96,27.18,2.0,0.29
365,2022-01-16 06:00:00,31.48,32.76,427.25,20.22,31.83,1.82,0.36
366,2022-01-16 07:00:00,29.76,31.04,423.91,22.62,28.97,2.09,0.46
367,2022-01-16 08:00:00,29.3,30.63,417.23,26.39,21.64,2.47,0.53
368,2022-01-16 09:00:00,29.92,31.28,407.22,27.08,17.34,2.68,0.53
369,2022-01-16 10:00:00,29.89,31.4,400.54,25.02,20.03,2.68,0.59
370,2022-01-16 11:00:00,28.54,29.76,390.53,21.08,27.18,2.59,0.62
371,2022-01-16 12:00:00,25.47,26.21,377.18,18.68,31.47,2.44,0.56
372,2022-01-16 13:00:00,21.78,22.29,357.15,17.82,35.41,2.29,0.55
373,2022-01-16 14:00:00,17.16,17.64,337.12,16.11,40.05,2.15,0.64
374,2022-01-16 15:00:00,13.35,13.9,320.43,14.39,44.35,2.06,0.77
375,2022-01-16 16:00:00,10.94,11.54,310.42,13.88,46.49,2.0,0.83
376,2022-01-16 17:00:00,9.55,10.15,303.75,15.08,45.42,2.03,0.85
377,2022-01-16 18:00:00,9.26,9.88,303.75,16.62,43.63,2.12,0.86
378,2022-01-16 19:00:00,9.71,10.41,310.42,18.68,40.41,2.32,0.89
379,2022-01-16 20:00:00,10.6,11.43,320.43,21.25,36.48,2.53,0.9
380,2022-01-16 21:00:00,11.81,12.78,333.79,24.33,31.11,2.74,0.87
381,2022-01-16 22:00:00,13.07,14.17,347.14,28.1,25.03,3.01,0.81
382,2022-01-16 23:00:00,14.34,15.57,360.49,30.5,19.67,3.13,0.69
383,2022-01-17 00:00:00,15.34,16.67,360.49,29.13,18.24,2.74,0.57
384,2022-01-17 01:00:00,16.06,17.46,360.49,27.08,18.42,2.44,0.54
385,2022-01-17 02:00:00,16.8,18.24,370.5,28.1,16.45,2.41,0.57
386,2022-01-17 03:00:00,17.43,18.9,377.18,29.13,15.74,2.26,0.6
387,2022-01-17 04:00:00,17.85,19.34,380.52,29.47,15.56,2.18,0.61
388,2022-01-17 05:00:00,18.29,19.77,390.53,29.82,15.2,2.18,0.59
389,2022-01-17 06:00:00,18.49,19.9,393.87,30.16,14.31,2.29,0.57
390,2022-01-17 07:00:00,18.93,20.32,407.22,34.96,8.67,3.04,0.57
391,2022-01-17 08:00:00,19.5,20.88,420.57,39.41,2.26,4.17,0.53
392,2022-01-17 09:00:00,20.18,21.83,427.25,38.39,0.5,5.01,0.5
393,2022-01-17 10:00:00,20.52,22.34,417.23,36.33,0.97,5.3,0.53
394,2022-01-17 11:00:00,20.22,22.19,403.88,33.93,3.62,5.25,0.66
395,2022-01-17 12:00:00,19.96,22.3,407.22,33.59,5.45,5.42,0.78
396,2022-01-17 13:00:00,17.69,20.58,393.87,34.27,8.31,5.6,0.82
397,2022-01-17 14:00:00,13.01,16.57,350.48,32.56,17.34,5.54,0.85
398,2022-01-17 15:00:00,10.14,14.1,330.45,31.87,23.6,5.54,0.96
399,2022-01-17 16:00:00,8.33,12.43,323.77,32.22,26.46,5.66,1.06
400,2022-01-17 17:00:00,7.25,11.37,327.11,36.67,23.96,5.72,1.06
401,2022-01-17 18:00:00,6.99,11.07,353.81,46.61,15.56,5.96,1.01
402,2022-01-17 19:00:00,7.14,11.19,380.52,54.15,8.05,6.26,1.01
403,2022-01-17 20:00:00,8.2,12.17,417.23,59.63,1.94,6.2,0.93
404,2022-01-17 21:00:00,10.36,14.23,480.65,59.63,0.05,6.02,0.89
405,2022-01-17 22:00:00,12.73,16.5,547.41,59.63,0.0,5.96,0.89
406,2022-01-17 23:00:00,14.37,18.15,587.46,61.01,0.0,5.66,0.89
407,2022-01-18 00:00:00,14.65,18.35,587.46,61.69,0.0,4.71,0.83
408,2022-01-18 01:00:00,13.83,17.41,554.08,60.32,0.0,3.67,0.79
409,2022-01-18 02:00:00,13.02,16.71,527.38,57.58,0.0,3.16,0.79
410,2022-01-18 03:00:00,12.66,16.74,500.68,55.52,0.0,3.04,0.82
411,2022-01-18 04:00:00,12.66,17.34,487.33,53.47,0.0,2.98,0.85
412,2022-01-18 05:00:00,12.72,18.12,473.98,51.41,0.0,2.95,0.88
413,2022-01-18 06:00:00,12.66,18.92,453.95,50.04,0.01,3.01,0.92
414,2022-01-18 07:00:00,12.93,20.9,440.6,48.67,0.02,3.67,0.99
415,2022-01-18 08:00:00,13.56,24.78,417.23,50.72,0.04,4.53,1.06
416,2022-01-18 09:00:00,13.78,26.14,403.88,52.09,0.11,4.11,1.19
417,2022-01-18 10:00:00,12.48,22.73,387.19,51.41,2.91,3.28,1.27
418,2022-01-18 11:00:00,8.09,13.75,327.11,31.87,32.54,2.09,0.97
419,2022-01-18 12:00:00,5.61,9.1,300.41,20.56,47.92,1.52,0.97
420,2022-01-18 13:00:00,4.03,6.45,287.06,15.25,55.07,1.25,1.01
421,2022-01-18 14:00:00,2.51,4.13,270.37,11.14,66.52,0.98,0.93
422,2022-01-18 15:00:00,2.28,3.85,263.69,10.37,68.66,1.0,1.01
423,2022-01-18 16:00:00,2.9,5.0,267.03,12.0,64.37,1.33,1.17
424,2022-01-18 17:00:00,4.35,7.46,283.72,20.56,47.92,1.79,1.46
425,2022-01-18 18:00:00,5.8,9.66,310.42,30.85,30.76,2.06,1.47
426,2022-01-18 19:00:00,6.89,10.86,333.79,36.67,21.82,2.35,1.39
427,2022-01-18 20:00:00,8.4,11.89,363.83,42.84,11.98,2.47,1.38
428,2022-01-18 21:00:00,10.41,13.68,403.88,47.98,2.48,2.5,1.57
429,2022-01-18 22:00:00,12.66,15.92,440.6,48.67,0.14,2.65,1.95
430,2022-01-18 23:00:00,14.22,17.41,467.3,50.04,0.0,2.41,2.5
431,2022-01-19 00:00:00,14.38,17.05,467.3,52.09,0.0,1.64,2.56
432,2022-01-19 01:00:00,14.14,16.43,460.62,53.47,0.0,1.37,2.53
433,2022-01-19 02:00:00,13.66,15.7,440.6,50.72,0.08,1.3,2.25
434,2022-01-19 03:00:00,12.95,14.87,400.54,43.87,1.25,1.21,1.99
435,2022-01-19 04:00:00,12.14,14.01,360.49,32.9,9.57,1.19,1.74
436,2022-01-19 05:00:00,11.08,13.0,330.45,23.65,21.1,1.06,1.01
437,2022-01-19 06:00:00,10.33,12.33,320.43,20.22,25.03,1.03,0.61
438,2022-01-19 07:00:00,10.97,13.34,327.11,23.65,23.96,1.65,0.56
439,2022-01-19 08:00:00,12.99,15.92,340.46,28.79,22.71,2.56,0.46
440,2022-01-19 09:00:00,14.96,17.91,370.5,39.41,13.23,3.07,0.46
441,2022-01-19 10:00:00,16.02,18.76,393.87,41.47,13.05,3.31,0.5
442,2022-01-19 11:00:00,15.75,18.38,377.18,30.16,24.68,3.1,0.79
443,2022-01-19 12:00:00,16.28,19.14,370.5,26.73,25.75,3.22,1.0
444,2022-01-19 13:00:00,17.51,20.51,373.84,27.76,21.64,3.4,0.96
445,2022-01-19 14:00:00,18.21,21.18,380.52,30.5,17.7,3.37,0.99
446,2022-01-19 15:00:00,17.51,20.33,373.84,29.13,18.95,3.04,1.03
447,2022-01-19 16:00:00,15.35,17.73,360.49,26.39,23.6,2.8,0.92
448,2022-01-19 17:00:00,12.97,14.49,350.48,24.33,27.89,2.89,0.7
449,2022-01-19 18:00:00,11.9,12.84,357.15,26.73,26.46,3.22,0.6
450,2022-01-19 19:00:00,10.15,10.87,353.81,29.82,27.18,3.67,0.59
451,2022-01-19 20:00:00,8.63,9.32,343.8,34.27,27.18,4.53,0.64
452,2022-01-19 21:00:00,8.47,9.25,340.46,40.44,19.85,5.6,0.7
453,2022-01-19 22:00:00,6.0,6.96,327.11,36.67,21.82,5.36,0.7
454,2022-01-19 23:00:00,3.89,5.56,313.76,29.47,31.83,4.53,0.68
455,2022-01-20 00:00:00,3.13,5.57,307.08,22.96,38.98,3.67,0.65
456,2022-01-20 01:00:00,2.63,5.42,297.07,17.82,42.56,2.98,0.63
457,2022-01-20 02:00:00,2.48,5.21,297.07,16.28,43.27,2.8,0.6
458,2022-01-20 03:00:00,2.34,4.61,293.73,14.91,45.06,2.8,0.56
459,2022-01-20 04:00:00,2.17,3.92,290.39,13.88,47.21,2.86,0.53
460,2022-01-20 05:00:00,2.04,3.51,290.39,12.85,50.07,2.92,0.52
461,2022-01-20 06:00:00,2.01,3.35,287.06,12.85,52.93,3.07,0.52
462,2022-01-20 07:00:00,2.27,3.48,293.73,16.11,57.22,3.61,0.51
463,2022-01-20 08:00:00,2.56,3.9,293.73,17.48,57.94,3.61,0.45
464,2022-01-20 09:00:00,2.76,4.3,297.07,19.19,51.5,3.61,0.44
465,2022-01-20 10:00:00,2.75,4.63,297.07,20.73,52.21,3.87,0.44
466,2022-01-20 11:00:00,2.51,4.55,290.39,21.08,57.94,4.17,0.45
467,2022-01-20 12:00:00,2.21,4.19,283.72,21.08,63.66,4.53,0.46
468,2022-01-20 13:00:00,1.92,3.64,280.38,19.36,67.23,4.65,0.47
469,2022-01-20 14:00:00,1.63,2.92,277.04,16.11,70.81,3.93,0.43
470,2022-01-20 15:00:00,1.49,2.59,273.7,13.71,74.39,3.25,0.41
471,2022-01-20 16:00:00,1.55,2.68,273.7,13.71,75.82,3.07,0.4
472,2022-01-20 17:00:00,1.8,3.04,277.04,16.28,70.81,3.19,0.44
473,2022-01-20 18:00:00,2.22,3.53,287.06,21.93,61.51,3.76,0.5
474,2022-01-20 19:00:00,2.61,4.13,300.41,26.39,55.79,4.23,0.54
475,2022-01-20 20:00:00,3.16,5.11,317.1,31.87,49.35,4.53,0.61
476,2022-01-20 21:00:00,4.0,6.51,343.8,40.1,40.05,5.07,0.67
477,2022-01-20 22:00:00,4.67,7.62,360.49,46.61,33.62,5.36,0.7
478,2022-01-20 23:00:00,5.06,8.16,367.16,50.04,30.76,5.3,0.69
479,2022-01-21 00:00:00,5.11,8.11,353.81,46.61,32.9,4.65,0.63
480,2022-01-21 01:00:00,5.01,7.91,337.12,39.07,37.91,3.99,0.56
481,2022-01-21 02:00:00,4.89,7.74,323.77,33.93,41.48,3.64,0.52
482,2022-01-21 03:00:00,5.0,7.84,323.77,32.22,42.2,3.81,0.5
483,2022-01-21 04:00:00,5.01,7.81,320.43,29.82,43.63,3.58,0.48
484,2022-01-21 05:00:00,5.15,7.86,317.1,27.08,45.06,2.83,0.47
485,2022-01-21 06:00:00,5.31,7.98,320.43,27.76,43.99,2.68,0.51
486,2022-01-21 07:00:00,5.94,8.65,357.15,41.47,33.62,3.76,0.63
487,2022-01-21 08:00:00,7.39,9.99,420.57,65.8,16.27,5.13,0.73
488,2022-01-21 09:00:00,8.96,11.41,487.33,80.2,4.29,6.14,0.78
489,2022-01-21 10:00:00,10.04,12.5,527.38,78.14,3.84,6.74,0.81
490,2022-01-21 11:00:00,10.13,12.67,527.38,71.97,8.49,6.91,0.82
491,2022-01-21 12:00:00,8.92,11.68,487.33,67.86,13.23,6.97,0.83
492,2022-01-21 13:00:00,6.09,9.06,413.89,55.52,26.11,6.38,0.82
493,2022-01-21 14:00:00,2.62,5.23,313.76,26.73,52.93,5.01,0.6
494,2022-01-21 15:00:00,2.03,3.95,293.73,20.56,55.07,5.07,0.59
495,2022-01-21 16:00:00,3.14,5.32,297.07,22.96,43.99,5.6,0.61
496,2022-01-21 17:00:00,4.98,7.1,313.76,28.45,35.41,5.9,0.7
497,2022-01-21 18:00:00,5.61,7.32,330.45,34.62,30.76,5.6,0.91
498,2022-01-21 19:00:00,6.06,7.42,347.14,38.73,28.25,5.13,1.04
499,2022-01-21 20:00:00,6.68,7.98,360.49,41.81,27.54,4.95,1.06
500,2022-01-21 21:00:00,7.0,8.44,363.83,41.13,28.97,4.71,1.01
501,2022-01-21 22:00:00,7.41,9.13,360.49,39.41,30.4,4.53,1.01
502,2022-01-21 23:00:00,7.98,9.96,353.81,37.36,31.83,4.29,1.01
503,2022-01-22 00:00:00,8.38,10.54,340.46,31.19,35.76,3.78,0.92
504,2022-01-22 01:00:00,8.69,10.94,317.1,23.99,40.41,3.25,0.78
505,2022-01-22 02:00:00,9.15,11.6,303.75,20.05,42.92,3.04,0.66
506,2022-01-22 03:00:00,9.83,12.64,300.41,18.51,43.27,2.92,0.55
507,2022-01-22 04:00:00,10.69,13.85,297.07,17.99,42.56,2.86,0.49
508,2022-01-22 05:00:00,11.47,14.8,297.07,18.16,41.13,2.8,0.47
509,2022-01-22 06:00:00,12.04,15.41,300.41,19.71,37.55,2.77,0.53
510,2022-01-22 07:00:00,12.8,16.07,317.1,26.05,30.04,3.19,0.65
511,2022-01-22 08:00:00,13.6,16.76,343.8,37.7,18.6,3.99,0.75
512,2022-01-22 09:00:00,14.22,17.26,367.16,45.93,10.37,4.59,0.79
513,2022-01-22 10:00:00,14.39,17.25,380.52,46.61,8.76,4.83,0.81
514,2022-01-22 11:00:00,14.11,16.78,373.84,42.16,12.16,4.65,0.82
515,2022-01-22 12:00:00,13.55,16.12,357.15,36.33,17.17,4.41,0.82
516,2022-01-22 13:00:00,12.87,15.34,340.46,31.19,24.32,4.11,0.84
517,2022-01-22 14:00:00,9.9,11.86,310.42,23.99,38.62,3.22,0.66
518,2022-01-22 15:00:00,8.83,10.6,303.75,21.59,41.13,2.71,0.77
519,2022-01-22 16:00:00,8.73,10.58,307.08,21.93,40.77,2.71,0.92
520,2022-01-22 17:00:00,9.0,10.91,307.08,22.96,38.98,2.83,0.95
521,2022-01-22 18:00:00,9.56,11.59,310.42,25.02,34.33,3.04,1.0
522,2022-01-22 19:00:00,10.22,12.38,317.1,27.42,30.04,3.49,1.0
523,2022-01-22 20:00:00,10.6,12.75,320.43,29.13,28.25,4.05,0.9
524,2022-01-22 21:00:00,10.66,12.73,323.77,29.82,28.97,4.65,0.77
525,2022-01-22 22:00:00,10.7,12.64,323.77,29.13,31.47,5.01,0.62
526,2022-01-22 23:00:00,10.81,12.64,327.11,29.13,32.19,5.07,0.48
527,2022-01-23 00:00:00,11.3,13.13,330.45,29.82,30.76,4.71,0.44
528,2022-01-23 01:00:00,11.43,13.26,320.43,26.73,32.54,3.99,0.4
529,2022-01-24 02:00:00,14.75,16.84,390.53,43.87,3.17,0.65,1.31
530,2022-01-24 03:00:00,13.74,15.49,383.85,38.73,3.17,0.69,1.6
531,2022-01-24 04:00:00,13.24,14.85,380.52,35.3,2.62,0.82,2.06
532,2022-01-24 05:00:00,13.32,14.91,383.85,33.59,1.5,0.97,2.53
533,2022-01-24 06:00:00,13.49,15.06,387.19,32.22,1.15,1.53,5.57
534,2022-01-24 07:00:00,13.99,15.47,403.88,32.22,0.47,3.49,13.68
535,2022-01-24 08:00:00,14.47,15.85,420.57,33.59,0.09,5.07,20.52
536,2022-01-24 09:00:00,14.67,16.34,433.92,35.64,0.05,5.6,21.79
537,2022-01-24 10:00:00,15.15,17.05,433.92,34.96,3.22,3.64,7.92
538,2022-01-24 11:00:00,15.01,17.17,393.87,30.16,15.56,2.56,2.56
539,2022-01-24 12:00:00,15.19,17.51,380.52,25.36,20.74,2.24,1.74
540,2022-01-24 13:00:00,15.44,17.95,377.18,22.96,23.25,2.18,1.85
541,2022-01-24 14:00:00,10.11,11.85,300.41,13.19,62.94,2.15,0.9
542,2022-01-24 15:00:00,8.61,10.2,293.73,13.02,67.23,2.06,1.03
543,2022-01-24 16:00:00,8.49,10.27,297.07,16.11,63.66,2.09,1.28
544,2022-01-24 17:00:00,10.02,12.28,333.79,32.56,39.34,2.26,1.69
545,2022-01-24 18:00:00,12.34,15.18,383.85,52.78,9.39,2.47,1.88
546,2022-01-24 19:00:00,14.62,18.01,440.6,56.89,0.43,2.89,2.15
547,2022-01-24 20:00:00,16.9,20.78,494.0,57.58,0.0,3.76,3.39
548,2022-01-24 21:00:00,18.41,22.58,527.38,57.58,0.0,5.78,7.73
549,2022-01-24 22:00:00,19.32,23.55,547.41,56.21,0.0,6.5,10.51
550,2022-01-24 23:00:00,19.6,23.35,560.76,54.84,0.0,6.44,13.3
551,2022-01-25 00:00:00,19.4,22.7,560.76,54.15,0.0,5.78,16.72
552,2022-01-25 01:00:00,19.18,21.62,554.08,52.78,0.0,5.54,20.27
553,2022-01-25 02:00:00,18.66,20.38,547.41,50.72,0.0,5.54,22.8
554,2022-01-25 03:00:00,17.92,19.42,534.06,48.67,0.0,5.36,25.08
555,2022-01-25 04:00:00,17.03,18.41,514.03,46.61,0.0,5.19,27.61
556,2022-01-25 05:00:00,16.34,17.81,494.0,44.55,0.0,4.89,29.64
557,2022-01-25 06:00:00,15.8,17.43,480.65,42.5,0.0,4.65,29.39
558,2022-01-25 07:00:00,16.09,17.92,480.65,40.44,0.0,5.48,28.12
559,2022-01-25 08:00:00,16.6,18.69,500.68,39.07,0.0,6.62,26.09
560,2022-01-25 09:00:00,17.25,20.01,527.38,38.39,0.01,7.33,23.81
561,2022-01-25 10:00:00,18.14,21.56,554.08,38.39,0.2,7.75,21.53
562,2022-01-25 11:00:00,18.3,21.43,447.27,40.78,2.19,5.07,9.25
563,2022-01-25 12:00:00,18.43,21.5,440.6,39.41,3.71,4.11,4.69
564,2022-01-25 13:00:00,18.4,21.53,447.27,37.36,4.65,3.67,3.55
565,2022-01-25 14:00:00,20.11,22.76,410.56,39.41,8.31,3.37,2.28
566,2022-01-25 15:00:00,20.62,23.15,407.22,42.16,8.23,3.25,2.15
567,2022-01-25 16:00:00,20.66,23.25,407.22,45.24,5.99,3.13,2.18
568,2022-01-25 17:00:00,20.68,23.3,410.56,47.98,3.17,3.16,2.06
569,2022-01-25 18:00:00,20.86,23.27,413.89,50.72,1.61,3.31,1.74
570,2022-01-25 19:00:00,21.33,23.48,420.57,52.09,1.24,3.52,1.52
571,2022-01-25 20:00:00,22.5,24.47,440.6,53.47,0.28,4.05,1.5
572,2022-01-25 21:00:00,26.28,28.4,547.41,55.52,0.0,6.97,1.82
573,2022-01-25 22:00:00,35.51,37.83,787.73,61.69,0.0,13.35,2.31
574,2022-01-25 23:00:00,43.89,46.28,1001.36,67.86,0.0,16.21,2.15
575,2022-01-26 00:00:00,42.68,44.98,947.95,67.17,0.0,11.92,1.38
576,2022-01-26 01:00:00,36.76,38.95,727.65,61.69,0.0,7.75,0.93
577,2022-01-26 02:00:00,28.27,29.73,500.68,58.95,0.47,7.27,0.1
578,2022-01-26 03:00:00,27.81,29.16,467.3,63.06,0.64,7.57,0.02
579,2022-01-26 04:00:00,21.56,22.53,427.25,50.72,16.63,7.09,0.01
580,2022-01-26 05:00:00,21.47,22.42,413.89,45.24,22.17,6.02,0.01
581,2022-01-26 06:00:00,23.35,24.42,403.88,43.87,19.67,4.89,0.01
582,2022-01-26 07:00:00,28.0,29.48,420.57,45.93,11.8,4.23,0.02
583,2022-01-26 08:00:00,37.98,39.81,507.35,54.84,1.36,4.17,0.24
584,2022-01-26 09:00:00,45.14,47.69,600.81,57.58,0.08,5.19,0.6
585,2022-01-26 10:00:00,46.65,50.32,587.46,54.84,0.65,6.26,0.42
586,2022-01-26 11:00:00,36.42,39.69,487.33,47.3,11.27,6.02,0.04
587,2022-01-26 12:00:00,27.27,29.46,400.54,37.7,25.75,6.44,0.04
588,2022-01-26 13:00:00,21.25,22.81,353.81,30.85,37.91,5.78,0.07
589,2022-01-26 14:00:00,19.01,20.46,357.15,28.1,48.64,4.71,0.15
590,2022-01-26 15:00:00,16.99,18.32,337.12,26.73,43.63,5.19,0.25
591,2022-01-26 16:00:00,17.03,18.33,347.14,27.42,51.5,4.35,0.37
592,2022-01-26 17:00:00,16.74,18.09,350.48,29.82,47.92,4.35,0.54
593,2022-01-26 18:00:00,16.39,17.85,357.15,31.87,43.27,4.17,0.73
594,2022-01-26 19:00:00,15.56,17.04,353.81,30.16,42.56,3.78,0.84
595,2022-01-26 20:00:00,14.91,16.36,343.8,29.82,35.41,3.99,0.84
596,2022-01-26 21:00:00,14.27,15.85,347.14,28.79,42.2,3.81,0.92
597,2022-01-26 22:00:00,13.36,14.94,340.46,25.7,45.78,3.81,0.92
598,2022-01-26 23:00:00,13.23,14.6,320.43,20.22,47.21,3.81,0.74
599,2022-01-27 00:00:00,9.38,10.51,303.75,14.57,56.51,2.47,0.74
600,2022-01-27 01:00:00,8.33,9.23,290.39,10.62,61.51,2.09,0.58
601,2022-01-27 02:00:00,8.2,9.0,283.72,8.83,64.37,2.03,0.46
602,2022-01-27 03:00:00,8.45,9.23,280.38,8.14,64.37,2.06,0.35
603,2022-01-27 04:00:00,8.23,9.05,273.7,7.11,65.09,1.8,0.32
604,2022-01-27 05:00:00,8.06,8.97,273.7,6.17,63.66,1.59,0.34
605,2022-01-27 06:00:00,8.72,9.76,277.04,6.94,55.79,1.79,0.37
606,2022-01-27 07:00:00,11.28,12.51,293.73,11.48,42.56,2.41,0.42
607,2022-01-27 08:00:00,15.58,17.16,317.1,16.62,31.47,2.86,0.49
608,2022-01-27 09:00:00,16.71,18.72,327.11,18.51,28.61,3.07,0.59
609,2022-01-27 10:00:00,14.2,16.8,327.11,18.51,31.11,3.19,0.7
610,2022-01-27 11:00:00,10.53,13.04,317.1,17.14,36.84,3.13,0.65
611,2022-01-27 12:00:00,7.44,9.42,307.08,15.77,42.2,2.98,0.61
612,2022-01-27 13:00:00,5.19,6.73,297.07,14.74,48.64,2.71,0.59
613,2022-01-27 14:00:00,3.61,4.69,287.06,14.39,52.93,2.56,0.56
614,2022-01-27 15:00:00,2.95,3.63,283.72,15.08,54.36,2.5,0.52
615,2022-01-27 16:00:00,2.73,3.23,280.38,16.79,52.21,2.62,0.54
616,2022-01-27 17:00:00,2.84,3.34,280.38,19.88,47.21,3.13,0.61
617,2022-01-27 18:00:00,3.27,3.9,287.06,23.99,39.7,4.05,0.66
618,2022-01-27 19:00:00,3.78,4.53,297.07,29.47,32.9,5.25,0.65
619,2022-01-27 20:00:00,3.94,4.78,307.08,33.59,27.54,5.54,0.7
620,2022-01-27 21:00:00,4.03,5.04,320.43,36.33,23.96,5.54,0.81
621,2022-01-27 22:00:00,4.38,5.68,330.45,37.36,23.96,5.48,0.86
622,2022-01-27 23:00:00,4.96,6.54,337.12,38.04,24.68,5.13,0.87
623,2022-01-28 00:00:00,5.36,7.15,333.79,33.59,29.68,4.29,0.8
624,2022-01-28 01:00:00,5.48,7.44,317.1,26.73,37.91,3.43,0.74
625,2022-01-28 02:00:00,5.89,8.0,317.1,25.02,39.34,2.95,0.67
626,2022-01-28 03:00:00,6.3,8.55,320.43,26.73,36.12,2.62,0.63
627,2022-01-28 04:00:00,6.84,9.27,330.45,29.47,31.83,2.5,0.6
628,2022-01-28 05:00:00,7.57,10.22,340.46,32.22,27.18,2.56,0.59
629,2022-01-28 06:00:00,8.4,11.15,350.48,35.99,22.53,2.8,0.6
630,2022-01-28 07:00:00,9.99,12.76,380.52,48.67,11.35,3.64,0.7
631,2022-01-28 08:00:00,12.11,14.98,427.25,58.95,1.65,4.53,0.8
632,2022-01-28 09:00:00,13.58,16.61,460.62,54.84,0.22,4.95,0.85
633,2022-01-28 10:00:00,14.29,17.68,467.3,46.61,4.34,4.95,0.85
634,2022-01-28 11:00:00,14.62,18.51,453.95,39.41,10.37,4.59,0.77
635,2022-01-28 12:00:00,14.87,19.38,447.27,34.96,13.95,4.59,0.72
636,2022-01-28 13:00:00,14.94,19.93,433.92,33.93,15.2,4.83,0.7
637,2022-01-28 14:00:00,12.79,17.61,373.84,31.53,22.71,4.47,0.46
638,2022-01-28 15:00:00,12.25,16.64,350.48,28.45,28.97,4.11,0.59
639,2022-01-28 16:00:00,13.46,17.94,343.8,27.08,32.54,3.99,0.8
640,2022-01-28 17:00:00,15.07,20.0,353.81,29.82,28.97,4.17,0.93
641,2022-01-28 18:00:00,15.91,20.66,363.83,33.59,22.71,4.23,0.89
642,2022-01-28 19:00:00,14.92,18.94,353.81,33.24,22.35,4.05,0.81
643,2022-01-28 20:00:00,13.13,16.43,340.46,31.19,25.39,3.7,0.82
644,2022-01-28 21:00:00,11.86,14.78,333.79,27.42,29.68,3.19,0.83
645,2022-01-28 22:00:00,11.78,14.6,327.11,22.96,33.97,2.68,0.79
646,2022-01-28 23:00:00,12.93,15.69,313.76,18.51,38.62,2.59,0.59
647,2022-01-29 00:00:00,14.23,16.63,303.75,15.25,42.56,3.01,0.37
